Target,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB],CcdRow[1-7],Fov[FovP=preceding/FovF=following],scanAngle[rad],parallaxFactorAlongScan,CcdStrip[1-11],transitid,mjd,psi_deg,spsi_obs,cpsi_obs,ppfact_obs,theta,ref_epoch,centroidPosAl_mas,centroidPosAlError_mas,relative_time_year,source_id,sigma_da_mas,da_mas,strip
HD40503,2457161.663379144,2,FoVP,1.641254784600992,-0.5848301749046371,7,12,57161.16337914392,94.03697226328985,0.9975188295756521,-0.07040017501413817,-0.5848301749046371,94.03697226328985,2016.0,58.36266238268843,0.11666762729112669,-0.6224137463547611,2884087104955208064,0.11666762729112669,58.36266238268843,7
HD40503,2457161.663431227,2,FoVP,1.641254784600992,-0.5848301749046371,8,12,57161.16343122721,94.03697226328985,0.9975188295756521,-0.07040017501413817,-0.5848301749046371,94.03697226328985,2016.0,58.31727647301294,0.1275788825899669,-0.6224136037585019,2884087104955208064,0.1275788825899669,58.31727647301294,8
HD40503,2457161.6634833105,2,FoVP,1.641254784600992,-0.5848301749046371,9,12,57161.16348331049,94.03697226328985,0.9975188295756521,-0.07040017501413817,-0.5848301749046371,94.03697226328985,2016.0,58.20687847277164,0.14892388197377793,-0.6224134611622427,2884087104955208064,0.14892388197377793,58.20687847277164,9
HD40503,2457161.663535394,2,FoVP,1.641254784600992,-0.5848301749046371,10,12,57161.163535393775,94.03697226328985,0.9975188295756521,-0.07040017501413817,-0.5848301749046371,94.03697226328985,2016.0,58.34763656192986,0.1645545922582582,-0.6224133185659836,2884087104955208064,0.1645545922582582,58.34763656192986,10
HD40503,2457161.663587477,2,FoVP,1.641254784600992,-0.5848301749046371,11,12,57161.16358747706,94.03697226328985,0.9975188295756521,-0.07040017501413817,-0.5848301749046371,94.03697226328985,2016.0,58.42439180212846,0.12869508184714606,-0.6224131759697243,2884087104955208064,0.12869508184714606,58.42439180212846,11
HD40503,2457161.7371820486,6,FoVF,1.6390010573818776,-0.5821670247581526,2,13,57161.237182048615,93.90784320546085,0.997674958891167,-0.06815186278824853,-0.5821670247581526,93.90784320546085,2016.0,58.15462725857083,0.6142466996181825,-0.6222116850140587,2884087104955208064,0.6142466996181825,58.15462725857083,2
HD40503,2457161.737234132,6,FoVF,1.6390010573818776,-0.5821670247581526,3,13,57161.2372341319,93.90784320546085,0.997674958891167,-0.06815186278824853,-0.5821670247581526,93.90784320546085,2016.0,58.339804625936324,0.13515321675986047,-0.6222115424177995,2884087104955208064,0.13515321675986047,58.339804625936324,3
HD40503,2457161.737286215,6,FoVF,1.6390010573818776,-0.5821670247581526,4,13,57161.23728621518,93.90784320546085,0.997674958891167,-0.06815186278824853,-0.5821670247581526,93.90784320546085,2016.0,58.13604454862215,0.16351197880486593,-0.6222113998215403,2884087104955208064,0.16351197880486593,58.13604454862215,4
HD40503,2457161.7373382985,6,FoVF,1.6390010573818776,-0.5821670247581526,5,13,57161.237338298466,93.90784320546085,0.997674958891167,-0.06815186278824853,-0.5821670247581526,93.90784320546085,2016.0,57.993383119099136,0.14920274244459228,-0.6222112572252811,2884087104955208064,0.14920274244459228,57.993383119099136,5
HD40503,2457161.7373903817,6,FoVF,1.6390010573818776,-0.5821670247581526,6,13,57161.23739038175,93.90784320546085,0.997674958891167,-0.06815186278824853,-0.5821670247581526,93.90784320546085,2016.0,58.12187470172582,0.1559988498294367,-0.622211114629022,2884087104955208064,0.1559988498294367,58.12187470172582,6
HD40503,2457161.737442465,6,FoVF,1.6390010573818776,-0.5821670247581526,7,13,57161.23744246503,93.90784320546085,0.997674958891167,-0.06815186278824853,-0.5821670247581526,93.90784320546085,2016.0,58.234001027752726,0.14437067947885954,-0.6222109720327628,2884087104955208064,0.14437067947885954,58.234001027752726,7
HD40503,2457161.737494549,6,FoVF,1.6390010573818776,-0.5821670247581526,8,13,57161.23749454878,93.90784320546085,0.997674958891167,-0.06815186278824853,-0.5821670247581526,93.90784320546085,2016.0,58.18311358088969,0.14250154238417406,-0.6222108294352288,2884087104955208064,0.14250154238417406,58.18311358088969,8
HD40503,2457161.737546632,6,FoVF,1.6390010573818776,-0.5821670247581526,9,13,57161.23754663207,93.90784320546085,0.997674958891167,-0.06815186278824853,-0.5821670247581526,93.90784320546085,2016.0,58.046125651717965,0.15336641593034897,-0.6222106868389695,2884087104955208064,0.15336641593034897,58.046125651717965,9
HD40503,2457161.737598716,6,FoVF,1.6390010573818776,-0.5821670247581526,10,13,57161.237598715816,93.90784320546085,0.997674958891167,-0.06815186278824853,-0.5821670247581526,93.90784320546085,2016.0,58.02531252307721,0.09903426078338126,-0.6222105442414355,2884087104955208064,0.09903426078338126,58.02531252307721,10
HD40503,2457161.737650798,6,FoVF,1.6390010573818776,-0.5821670247581526,11,13,57161.23765079817,93.90784320546085,0.997674958891167,-0.06815186278824853,-0.5821670247581526,93.90784320546085,2016.0,58.24427552241991,0.15844435629076442,-0.6222104016477261,2884087104955208064,0.15844435629076442,58.24427552241991,11
HD40503,2457179.1654139585,5,FoVP,0.6326450027829285,0.5473568783806719,1,14,57178.665413958486,36.24788858950402,0.5912799296195459,0.8064663941101978,0.5473568783806719,36.24788858950402,2016.0,15.291440132860295,0.5785772085602224,-0.5744957865612973,2884087104955208064,0.5785772085602224,15.291440132860295,1
HD40503,2457179.165466042,5,FoVP,0.6326450027829285,0.5473568783806719,3,14,57178.66546604177,36.24788858950402,0.5912799296195459,0.8064663941101978,0.5473568783806719,36.24788858950402,2016.0,16.08130459584049,0.18962295021758624,-0.574495643965038,2884087104955208064,0.18962295021758624,16.08130459584049,3
HD40503,2457179.165518125,5,FoVP,0.6326450027829285,0.5473568783806719,4,14,57178.66551812505,36.24788858950402,0.5912799296195459,0.8064663941101978,0.5473568783806719,36.24788858950402,2016.0,16.010726287618226,0.14905622460129084,-0.5744955013687789,2884087104955208064,0.14905622460129084,16.010726287618226,4
HD40503,2457179.1655702083,5,FoVP,0.6326450027829285,0.5473568783806719,5,14,57178.66557020834,36.24788858950402,0.5912799296195459,0.8064663941101978,0.5473568783806719,36.24788858950402,2016.0,16.13881336041077,0.12851297927139446,-0.5744953587725198,2884087104955208064,0.12851297927139446,16.13881336041077,5
HD40503,2457179.165622292,5,FoVP,0.6326450027829285,0.5473568783806719,6,14,57178.66562229209,36.24788858950402,0.5912799296195459,0.8064663941101978,0.5473568783806719,36.24788858950402,2016.0,15.789011717960069,0.20557510489334865,-0.5744952161749857,2884087104955208064,0.20557510489334865,15.789011717960069,6
HD40503,2457179.1656743754,5,FoVP,0.6326450027829285,0.5473568783806719,7,14,57178.66567437537,36.24788858950402,0.5912799296195459,0.8064663941101978,0.5473568783806719,36.24788858950402,2016.0,15.84161016195581,0.15485921245564765,-0.5744950735787265,2884087104955208064,0.15485921245564765,15.84161016195581,7
HD40503,2457179.1657264587,5,FoVP,0.6326450027829285,0.5473568783806719,8,14,57178.665726458654,36.24788858950402,0.5912799296195459,0.8064663941101978,0.5473568783806719,36.24788858950402,2016.0,15.873664222097462,0.12713952867538134,-0.5744949309824673,2884087104955208064,0.12713952867538134,15.873664222097462,8
HD40503,2457179.165778542,5,FoVP,0.6326450027829285,0.5473568783806719,9,14,57178.66577854194,36.24788858950402,0.5912799296195459,0.8064663941101978,0.5473568783806719,36.24788858950402,2016.0,16.5849010454008,0.17287645165969884,-0.5744947883862082,2884087104955208064,0.17287645165969884,16.5849010454008,9
HD40503,2457179.165830625,5,FoVP,0.6326450027829285,0.5473568783806719,10,14,57178.66583062522,36.24788858950402,0.5912799296195459,0.8064663941101978,0.5473568783806719,36.24788858950402,2016.0,16.006811268363247,0.17648101166576313,-0.574494645789949,2884087104955208064,0.17648101166576313,16.006811268363247,10
HD40503,2457179.1658827085,5,FoVP,0.6326450027829285,0.5473568783806719,11,14,57178.665882708505,36.24788858950402,0.5912799296195459,0.8064663941101978,0.5473568783806719,36.24788858950402,2016.0,16.120381164687,0.16328532359784614,-0.5744945031936898,2884087104955208064,0.16328532359784614,16.120381164687,11
HD40503,2457179.2394770947,4,FoVF,0.6301341613317204,0.5501263052582659,2,15,57178.73947709473,36.1040279713233,0.5892531586864405,0.8079484605951376,0.5501263052582659,36.1040279713233,2016.0,16.542291850552896,0.569288108838865,-0.5742930127454388,2884087104955208064,0.569288108838865,16.542291850552896,2
HD40503,2457179.239529178,4,FoVF,0.6301341613317204,0.5501263052582659,3,15,57178.73952917801,36.1040279713233,0.5892531586864405,0.8079484605951376,0.5501263052582659,36.1040279713233,2016.0,15.908889826947306,0.10027005706787626,-0.5742928701491795,2884087104955208064,0.10027005706787626,15.908889826947306,3
HD40503,2457179.2395812613,4,FoVF,0.6301341613317204,0.5501263052582659,4,15,57178.739581261296,36.1040279713233,0.5892531586864405,0.8079484605951376,0.5501263052582659,36.1040279713233,2016.0,15.612277753527348,0.1937757069055182,-0.5742927275529204,2884087104955208064,0.1937757069055182,15.612277753527348,4
HD40503,2457179.2396333446,4,FoVF,0.6301341613317204,0.5501263052582659,5,15,57178.73963334458,36.1040279713233,0.5892531586864405,0.8079484605951376,0.5501263052582659,36.1040279713233,2016.0,16.02416047581312,0.15495608060060395,-0.5742925849566612,2884087104955208064,0.15495608060060395,16.02416047581312,5
HD40503,2457179.239685428,4,FoVF,0.6301341613317204,0.5501263052582659,6,15,57178.73968542786,36.1040279713233,0.5892531586864405,0.8079484605951376,0.5501263052582659,36.1040279713233,2016.0,16.070989062423997,0.15080251003896308,-0.574292442360402,2884087104955208064,0.15080251003896308,16.070989062423997,6
HD40503,2457179.239737512,4,FoVF,0.6301341613317204,0.5501263052582659,7,15,57178.73973751208,36.1040279713233,0.5892531586864405,0.8079484605951376,0.5501263052582659,36.1040279713233,2016.0,15.893146765227323,0.14217317829551324,-0.574292299761593,2884087104955208064,0.14217317829551324,15.893146765227323,7
HD40503,2457179.239789595,4,FoVF,0.6301341613317204,0.5501263052582659,8,15,57178.739789594896,36.1040279713233,0.5892531586864405,0.8079484605951376,0.5501263052582659,36.1040279713233,2016.0,15.824115203495706,0.1589548063130003,-0.5742921571666088,2884087104955208064,0.1589548063130003,15.824115203495706,8
HD40503,2457179.239841678,4,FoVF,0.6301341613317204,0.5501263052582659,9,15,57178.73984167818,36.1040279713233,0.5892531586864405,0.8079484605951376,0.5501263052582659,36.1040279713233,2016.0,16.15458438171302,0.14342851122463993,-0.5742920145703496,2884087104955208064,0.14342851122463993,16.15458438171302,9
HD40503,2457179.239893761,4,FoVF,0.6301341613317204,0.5501263052582659,10,15,57178.739893761,36.1040279713233,0.5892531586864405,0.8079484605951376,0.5501263052582659,36.1040279713233,2016.0,15.992688254655237,0.18785718415832228,-0.5742918719753654,2884087104955208064,0.18785718415832228,15.992688254655237,10
HD40503,2457179.2399458447,4,FoVF,0.6301341613317204,0.5501263052582659,11,15,57178.73994584475,36.1040279713233,0.5892531586864405,0.8079484605951376,0.5501263052582659,36.1040279713233,2016.0,15.845089916633396,0.11866277811195326,-0.5742917293778312,2884087104955208064,0.11866277811195326,15.845089916633396,11
HD40503,2457221.9349427545,1,FoVF,2.7502893524029184,-0.579025648460036,2,16,57221.43494275445,157.57997233245558,0.3813935269645357,-0.9244127744625514,-0.579025648460036,157.57997233245558,2016.0,38.11580409961531,0.6055469065091784,-0.4573991984819954,2884087104955208064,0.6055469065091784,38.11580409961531,2
HD40503,2457221.9349948377,1,FoVF,2.7502893524029184,-0.579025648460036,3,16,57221.434994837735,157.57997233245558,0.3813935269645357,-0.9244127744625514,-0.579025648460036,157.57997233245558,2016.0,37.68790858125405,0.15118162620861916,-0.4573990558857362,2884087104955208064,0.15118162620861916,37.68790858125405,3
HD40503,2457221.935046921,1,FoVF,2.7502893524029184,-0.579025648460036,4,16,57221.43504692102,157.57997233245558,0.3813935269645357,-0.9244127744625514,-0.579025648460036,157.57997233245558,2016.0,37.79438220491053,0.14651609287645212,-0.457398913289477,2884087104955208064,0.14651609287645212,37.79438220491053,4
HD40503,2457221.9350990043,1,FoVF,2.7502893524029184,-0.579025648460036,5,16,57221.4350990043,157.57997233245558,0.3813935269645357,-0.9244127744625514,-0.579025648460036,157.57997233245558,2016.0,37.94640047270173,0.16770374085501272,-0.4573987706932179,2884087104955208064,0.16770374085501272,37.94640047270173,5
HD40503,2457221.935151088,1,FoVF,2.7502893524029184,-0.579025648460036,6,16,57221.43515108805,157.57997233245558,0.3813935269645357,-0.9244127744625514,-0.579025648460036,157.57997233245558,2016.0,37.89605674481863,0.1653282256711526,-0.45739862809568377,2884087104955208064,0.1653282256711526,37.89605674481863,6
HD40503,2457221.935203172,1,FoVF,2.7502893524029184,-0.579025648460036,7,16,57221.4352031718,157.57997233245558,0.3813935269645357,-0.9244127744625514,-0.579025648460036,157.57997233245558,2016.0,37.764482508102375,0.17327929237871442,-0.4573984854981497,2884087104955208064,0.17327929237871442,37.764482508102375,7
HD40503,2457221.9352552546,1,FoVF,2.7502893524029184,-0.579025648460036,8,16,57221.43525525462,157.57997233245558,0.3813935269645357,-0.9244127744625514,-0.579025648460036,157.57997233245558,2016.0,37.85010615544037,0.13387148469994536,-0.45739834290316544,2884087104955208064,0.13387148469994536,37.85010615544037,8
HD40503,2457221.935307338,1,FoVF,2.7502893524029184,-0.579025648460036,9,16,57221.4353073379,157.57997233245558,0.3813935269645357,-0.9244127744625514,-0.579025648460036,157.57997233245558,2016.0,37.89637175159006,0.15238889873840053,-0.45739820030690626,2884087104955208064,0.15238889873840053,37.89637175159006,9
HD40503,2457221.935359421,1,FoVF,2.7502893524029184,-0.579025648460036,10,16,57221.435359421186,157.57997233245558,0.3813935269645357,-0.9244127744625514,-0.579025648460036,157.57997233245558,2016.0,37.808095015183014,0.18826292222817972,-0.45739805771064707,2884087104955208064,0.18826292222817972,37.808095015183014,10
HD40503,2457221.9354115045,1,FoVF,2.7502893524029184,-0.579025648460036,11,16,57221.43541150447,157.57997233245558,0.3813935269645357,-0.9244127744625514,-0.579025648460036,157.57997233245558,2016.0,37.842585107098365,0.18309929805635788,-0.45739791511438793,2884087104955208064,0.18309929805635788,37.842585107098365,11
HD40503,2457222.111044201,7,FoVP,2.7452077554101555,-0.5732212408782608,1,17,57221.61104420107,157.2888182715839,0.3860860756414188,-0.9224627592460352,-0.5732212408782608,157.2888182715839,2016.0,38.18074250737963,0.594434747004927,-0.45691705899775886,2884087104955208064,0.594434747004927,38.18074250737963,1
HD40503,2457222.111096285,7,FoVP,2.7452077554101555,-0.5732212408782608,3,17,57221.61109628482,157.2888182715839,0.3860860756414188,-0.9224627592460352,-0.5732212408782608,157.2888182715839,2016.0,38.044129985318115,0.14809183852011232,-0.45691691640022475,2884087104955208064,0.14809183852011232,38.044129985318115,3
HD40503,2457222.111148368,7,FoVP,2.7452077554101555,-0.5732212408782608,4,17,57221.6111483681,157.2888182715839,0.3860860756414188,-0.9224627592460352,-0.5732212408782608,157.2888182715839,2016.0,37.841699168736625,0.14373657201569487,-0.45691677380396556,2884087104955208064,0.14373657201569487,37.841699168736625,4
HD40503,2457222.1112004514,7,FoVP,2.7452077554101555,-0.5732212408782608,5,17,57221.611200451385,157.2888182715839,0.3860860756414188,-0.9224627592460352,-0.5732212408782608,157.2888182715839,2016.0,38.09363627166246,0.2212280984690256,-0.4569166312077064,2884087104955208064,0.2212280984690256,38.09363627166246,5
HD40503,2457222.1112525347,7,FoVP,2.7452077554101555,-0.5732212408782608,6,17,57221.61125253467,157.2888182715839,0.3860860756414188,-0.9224627592460352,-0.5732212408782608,157.2888182715839,2016.0,37.96127575545645,0.12485245339958562,-0.45691648861144724,2884087104955208064,0.12485245339958562,37.96127575545645,6
HD40503,2457222.1113046184,7,FoVP,2.7452077554101555,-0.5732212408782608,7,17,57221.61130461842,157.2888182715839,0.3860860756414188,-0.9224627592460352,-0.5732212408782608,157.2888182715839,2016.0,37.86041085926108,0.1593831862405548,-0.4569163460139132,2884087104955208064,0.1593831862405548,37.86041085926108,7
HD40503,2457222.1113567017,7,FoVP,2.7452077554101555,-0.5732212408782608,8,17,57221.6113567017,157.2888182715839,0.3860860756414188,-0.9224627592460352,-0.5732212408782608,157.2888182715839,2016.0,37.93940477683783,0.1361015203070974,-0.456916203417654,2884087104955208064,0.1361015203070974,37.93940477683783,8
HD40503,2457222.111408785,7,FoVP,2.7452077554101555,-0.5732212408782608,9,17,57221.611408784986,157.2888182715839,0.3860860756414188,-0.9224627592460352,-0.5732212408782608,157.2888182715839,2016.0,37.88035827889762,0.14598389784160284,-0.4569160608213948,2884087104955208064,0.14598389784160284,37.88035827889762,9
HD40503,2457222.1114608683,7,FoVP,2.7452077554101555,-0.5732212408782608,10,17,57221.61146086827,157.2888182715839,0.3860860756414188,-0.9224627592460352,-0.5732212408782608,157.2888182715839,2016.0,37.98129533793842,0.18125144812606875,-0.45691591822513566,2884087104955208064,0.18125144812606875,37.98129533793842,10
HD40503,2457222.111512952,7,FoVP,2.7452077554101555,-0.5732212408782608,11,17,57221.61151295202,157.2888182715839,0.3860860756414188,-0.9224627592460352,-0.5732212408782608,157.2888182715839,2016.0,38.07530368599983,0.1672567093377201,-0.45691577562760155,2884087104955208064,0.1672567093377201,38.07530368599983,11
HD40503,2457241.112039688,7,FoVP,1.691064098515507,0.633293756436659,1,18,57240.61203968804,96.89083573103382,0.992776544717495,-0.11997804907061782,0.633293756436659,96.89083573103382,2016.0,65.51881119845622,0.6102618222463341,-0.4048951685474516,2884087104955208064,0.6102618222463341,65.51881119845622,1
HD40503,2457241.112091771,7,FoVP,1.691064098515507,0.633293756436659,3,18,57240.61209177086,96.89083573103382,0.992776544717495,-0.11997804907061782,0.633293756436659,96.89083573103382,2016.0,65.22650884823702,0.14038054585175597,-0.40489502595246735,2884087104955208064,0.14038054585175597,65.22650884823702,3
HD40503,2457241.112143854,7,FoVP,1.691064098515507,0.633293756436659,4,18,57240.612143854145,96.89083573103382,0.992776544717495,-0.11997804907061782,0.633293756436659,96.89083573103382,2016.0,65.25269111704594,0.15609180269555284,-0.40489488335620816,2884087104955208064,0.15609180269555284,65.25269111704594,4
HD40503,2457241.1121959374,7,FoVP,1.691064098515507,0.633293756436659,5,18,57240.61219593743,96.89083573103382,0.992776544717495,-0.11997804907061782,0.633293756436659,96.89083573103382,2016.0,65.35503349959222,0.13965798611891786,-0.404894740759949,2884087104955208064,0.13965798611891786,65.35503349959222,5
HD40503,2457241.1122480207,7,FoVP,1.691064098515507,0.633293756436659,6,18,57240.61224802071,96.89083573103382,0.992776544717495,-0.11997804907061782,0.633293756436659,96.89083573103382,2016.0,65.1866309739583,0.15010836186010315,-0.40489459816368983,2884087104955208064,0.15010836186010315,65.1866309739583,6
HD40503,2457241.1123001045,7,FoVP,1.691064098515507,0.633293756436659,7,18,57240.61230010446,96.89083573103382,0.992776544717495,-0.11997804907061782,0.633293756436659,96.89083573103382,2016.0,64.98767840530098,0.12902199754421387,-0.4048944555661558,2884087104955208064,0.12902199754421387,64.98767840530098,7
HD40503,2457241.112352188,7,FoVP,1.691064098515507,0.633293756436659,8,18,57240.61235218821,96.89083573103382,0.992776544717495,-0.11997804907061782,0.633293756436659,96.89083573103382,2016.0,65.46221144361496,0.16343987748988753,-0.40489431296862166,2884087104955208064,0.16343987748988753,65.46221144361496,8
HD40503,2457241.112404271,7,FoVP,1.691064098515507,0.633293756436659,9,18,57240.61240427103,96.89083573103382,0.992776544717495,-0.11997804907061782,0.633293756436659,96.89083573103382,2016.0,65.13573667048269,0.1455890774823325,-0.4048941703736374,2884087104955208064,0.1455890774823325,65.13573667048269,9
HD40503,2457241.1124563543,7,FoVP,1.691064098515507,0.633293756436659,10,18,57240.61245635431,96.89083573103382,0.992776544717495,-0.11997804907061782,0.633293756436659,96.89083573103382,2016.0,65.1469609908346,0.14580702537663434,-0.4048940277773782,2884087104955208064,0.14580702537663434,65.1469609908346,10
HD40503,2457241.1125084376,7,FoVP,1.691064098515507,0.633293756436659,11,18,57240.612508437596,96.89083573103382,0.992776544717495,-0.11997804907061782,0.633293756436659,96.89083573103382,2016.0,65.27500773626265,0.15885142060940655,-0.4048938851811191,2884087104955208064,0.15885142060940655,65.27500773626265,11
HD40503,2457279.400112025,4,FoVF,-2.4964618727927914,-0.716437434460214,2,19,57278.900112024974,-143.03672902635233,-0.6013029402768141,-0.799021134898482,-0.716437434460214,-143.03672902635233,2016.0,-20.658373171007458,0.5522761974332693,-0.30006813956201484,2884087104955208064,0.5522761974332693,-20.658373171007458,2
HD40503,2457279.4001641087,4,FoVF,-2.4964618727927914,-0.716437434460214,3,19,57278.90016410872,-143.03672902635233,-0.6013029402768141,-0.799021134898482,-0.716437434460214,-143.03672902635233,2016.0,-19.80942544171362,0.13371530981234322,-0.3000679969644808,2884087104955208064,0.13371530981234322,-19.80942544171362,3
HD40503,2457279.400216192,4,FoVF,-2.4964618727927914,-0.716437434460214,4,19,57278.90021619201,-143.03672902635233,-0.6013029402768141,-0.799021134898482,-0.716437434460214,-143.03672902635233,2016.0,-19.871360861232244,0.1258976830361369,-0.3000678543682216,2884087104955208064,0.1258976830361369,-19.871360861232244,4
HD40503,2457279.4002682758,4,FoVF,-2.4964618727927914,-0.716437434460214,5,19,57278.90026827576,-143.03672902635233,-0.6013029402768141,-0.799021134898482,-0.716437434460214,-143.03672902635233,2016.0,-19.995463309593088,0.1260274876538115,-0.3000677117706875,2884087104955208064,0.1260274876538115,-19.995463309593088,5
HD40503,2457279.4003203586,4,FoVF,-2.4964618727927914,-0.716437434460214,6,19,57278.900320358574,-143.03672902635233,-0.6013029402768141,-0.799021134898482,-0.716437434460214,-143.03672902635233,2016.0,-19.857265447228826,0.15034646386258305,-0.30006756917570326,2884087104955208064,0.15034646386258305,-19.857265447228826,6
HD40503,2457279.4003724423,4,FoVF,-2.4964618727927914,-0.716437434460214,7,19,57278.900372442324,-143.03672902635233,-0.6013029402768141,-0.799021134898482,-0.716437434460214,-143.03672902635233,2016.0,-20.105674272280027,0.17641212237196213,-0.30006742657816915,2884087104955208064,0.17641212237196213,-20.105674272280027,7
HD40503,2457279.4004245256,4,FoVF,-2.4964618727927914,-0.716437434460214,8,19,57278.90042452561,-143.03672902635233,-0.6013029402768141,-0.799021134898482,-0.716437434460214,-143.03672902635233,2016.0,-19.91687632463479,0.138839824536474,-0.30006728398190996,2884087104955208064,0.138839824536474,-19.91687632463479,8
HD40503,2457279.400476609,4,FoVF,-2.4964618727927914,-0.716437434460214,9,19,57278.90047660889,-143.03672902635233,-0.6013029402768141,-0.799021134898482,-0.716437434460214,-143.03672902635233,2016.0,-19.95057840930332,0.14893997043476517,-0.3000671413856508,2884087104955208064,0.14893997043476517,-19.95057840930332,9
HD40503,2457279.400528692,4,FoVF,-2.4964618727927914,-0.716437434460214,10,19,57278.900528692175,-143.03672902635233,-0.6013029402768141,-0.799021134898482,-0.716437434460214,-143.03672902635233,2016.0,-20.14634972888858,0.16605035683937783,-0.30006699878939164,2884087104955208064,0.16605035683937783,-20.14634972888858,10
HD40503,2457279.4005807755,4,FoVF,-2.4964618727927914,-0.716437434460214,11,19,57278.90058077546,-143.03672902635233,-0.6013029402768141,-0.799021134898482,-0.716437434460214,-143.03672902635233,2016.0,-20.438950898347738,0.16109160627202568,-0.30006685619313245,2884087104955208064,0.16109160627202568,-20.438950898347738,11
HD40503,2457309.0645954744,7,FoVP,2.68076191053981,0.6956831572960742,1,20,57308.564595474396,153.5963433533583,0.4446923430728017,-0.8956833815653954,0.6956831572960742,153.5963433533583,2016.0,43.80319869172814,0.5942922872599147,-0.2188512102001481,2884087104955208064,0.5942922872599147,43.80319869172814,1
HD40503,2457309.0646475577,7,FoVP,2.68076191053981,0.6956831572960742,3,20,57308.56464755768,153.5963433533583,0.4446923430728017,-0.8956833815653954,0.6956831572960742,153.5963433533583,2016.0,43.95253315210697,0.12911718012738577,-0.21885106760388895,2884087104955208064,0.12911718012738577,43.95253315210697,3
HD40503,2457309.064699641,7,FoVP,2.68076191053981,0.6956831572960742,4,20,57308.56469964096,153.5963433533583,0.4446923430728017,-0.8956833815653954,0.6956831572960742,153.5963433533583,2016.0,43.85572358581978,0.14124277166645424,-0.21885092500762976,2884087104955208064,0.14124277166645424,43.85572358581978,4
HD40503,2457309.064751724,7,FoVP,2.68076191053981,0.6956831572960742,5,20,57308.56475172378,153.5963433533583,0.4446923430728017,-0.8956833815653954,0.6956831572960742,153.5963433533583,2016.0,43.878075776163726,0.11405473401928753,-0.2188507824126455,2884087104955208064,0.11405473401928753,43.878075776163726,5
HD40503,2457309.0648038075,7,FoVP,2.68076191053981,0.6956831572960742,6,20,57308.56480380753,153.5963433533583,0.4446923430728017,-0.8956833815653954,0.6956831572960742,153.5963433533583,2016.0,44.22571359289682,0.1880007801260697,-0.2188506398151114,2884087104955208064,0.1880007801260697,44.22571359289682,6
HD40503,2457309.0648558917,7,FoVP,2.68076191053981,0.6956831572960742,7,20,57308.564855891746,153.5963433533583,0.4446923430728017,-0.8956833815653954,0.6956831572960742,153.5963433533583,2016.0,44.10581382905436,0.12988053548193776,-0.21885049721630243,2884087104955208064,0.12988053548193776,44.10581382905436,7
HD40503,2457309.0649079746,7,FoVP,2.68076191053981,0.6956831572960742,8,20,57308.56490797456,153.5963433533583,0.4446923430728017,-0.8956833815653954,0.6956831572960742,153.5963433533583,2016.0,44.30901087272115,0.16407021391352017,-0.21885035462131816,2884087104955208064,0.16407021391352017,44.30901087272115,8
HD40503,2457309.064960058,7,FoVP,2.68076191053981,0.6956831572960742,9,20,57308.56496005785,153.5963433533583,0.4446923430728017,-0.8956833815653954,0.6956831572960742,153.5963433533583,2016.0,44.16656563904865,0.19296944520924922,-0.218850212025059,2884087104955208064,0.19296944520924922,44.16656563904865,9
HD40503,2457309.065012141,7,FoVP,2.68076191053981,0.6956831572960742,10,20,57308.56501214113,153.5963433533583,0.4446923430728017,-0.8956833815653954,0.6956831572960742,153.5963433533583,2016.0,43.94225372393643,0.16523472544654252,-0.2188500694287998,2884087104955208064,0.16523472544654252,43.94225372393643,10
HD40503,2457309.0650642244,7,FoVP,2.68076191053981,0.6956831572960742,11,20,57308.565064224415,153.5963433533583,0.4446923430728017,-0.8956833815653954,0.6956831572960742,153.5963433533583,2016.0,43.960842141107925,0.1636262018490222,-0.21884992683254065,2884087104955208064,0.1636262018490222,43.960842141107925,11
HD40503,2457309.138659028,5,FoVF,2.6831977964587472,0.6946749209081532,2,21,57308.63865902787,153.73590933588872,0.44250924339413866,-0.8967639430255584,0.6946749209081532,153.73590933588872,2016.0,42.853846066748424,0.6063709313571104,-0.21864843524196922,2884087104955208064,0.6063709313571104,42.853846066748424,2
HD40503,2457309.138711111,5,FoVF,2.6831977964587472,0.6946749209081532,3,21,57308.638711111154,153.73590933588872,0.44250924339413866,-0.8967639430255584,0.6946749209081532,153.73590933588872,2016.0,43.87331542033109,0.12103715071914448,-0.21864829264571004,2884087104955208064,0.12103715071914448,43.87331542033109,3
HD40503,2457309.1387631944,5,FoVF,2.6831977964587472,0.6946749209081532,4,21,57308.63876319444,153.73590933588872,0.44250924339413866,-0.8967639430255584,0.6946749209081532,153.73590933588872,2016.0,43.992153065773685,0.126069692688919,-0.21864815004945087,2884087104955208064,0.126069692688919,43.992153065773685,4
HD40503,2457309.1388152777,5,FoVF,2.6831977964587472,0.6946749209081532,5,21,57308.63881527772,153.73590933588872,0.44250924339413866,-0.8967639430255584,0.6946749209081532,153.73590933588872,2016.0,43.973502090178165,0.12180855824021417,-0.21864800745319168,2884087104955208064,0.12180855824021417,43.973502090178165,5
HD40503,2457309.138867361,5,FoVF,2.6831977964587472,0.6946749209081532,6,21,57308.638867361005,153.73590933588872,0.44250924339413866,-0.8967639430255584,0.6946749209081532,153.73590933588872,2016.0,43.82368982431244,0.13432664565038382,-0.21864786485693252,2884087104955208064,0.13432664565038382,43.82368982431244,6
